posting_date,description,title,employer,industry,id,source,country
2019-08-23," requisition number: 204841 position title: consulting operations iv external description: companywith expenditures made analytics, it’s time stop buying partial solutions overpromise underdeliver. it’s time invest answers. teradata leverages data, time, customers analyze anything, deploy anywhere, deliver analytics matter them. on-premises, cloud, anywhere between, throughout world. call pervasive data intelligence. it’s new way transform businesses work people live power data.our teamour cutting-edge advanced analytics discovery technology helping fortune 1000 organizations efficient innovative uncovering new opportunities grow revenues cut costs. large financial services organizations global communication services providers healthcare providers auto manufacturers, largest organizations globally using big data analytics discovery technology make sense petabyte scale multi-structured data better understand customer behaviors, anticipate customer needs develop better products solutions.your opportunitywork innovative team solving real world problems customers drive business outcomes cutting edge technologies artificial intelligence, deep learning data science.responsibilities: • deep learning expert providing leadership client projects.• design, build implement deep learning models teradata megadata customers• communicating complex analytical technical concepts business audience• evaluating differentiating techniques, tools approaches deep learning problems• staying date deep learning research applications, sharing expertise industry conferences• supporting asset development, including providing field experience back product development teams• responsible overall quality software deliverables• support, lead mentor junior members team data science techniques• collaborate sales services directors assist developing new business manage existing client relationshipsminimum qualifications• high level hands knowledge deep learning models frameworks.• building deep learning solutions tools keras, tensorflow, pytorch, mxnet, caffe2 et al.• knowledge big data technologies• understanding advantages disadvantages cpu, gpu, fgpa asic deep learning training inference preferred. • strong programming skills python linux command line skills must• creativity curiosity unique ways solve complex customer problems• excellent verbal written communication• ability give technical sales presentations• ability communicate past experiences sales speaking opportunities• ability communicate technical business stakeholders• ability travel 50%• previous professional consulting experience• advanced degree cs related technical field• 5+ years machine learning, including 3+ years working deep learning projectspreferred qualifications• master’s degree • professional consulting experience countryeeotext_description: teradata invites identities backgrounds workplace. work deliberation intent ensure cultivating collaboration inclusivity across global organization. ​ proud equal opportunity affirmative action employer. discriminate based upon race, color, ancestry, religion, creed, sex (including pregnancy, childbirth, breastfeeding, related conditions), national origin, sexual orientation, age, citizenship, marital status, disability, medical condition, genetic information, gender identity expression, military veteran status, legally protected status. city: san diego state: california community / marketing title: senior deep learning data scientist job category: consulting company profile: investments made analytics, it’s time stop buying partial solutions overpromise underdeliver. it’s time invest answers. teradata leverages data, time, customers analyze anything, deploy anywhere, deliver analytics matter them. scale, on-premises, cloud, anywhere between. call pervasive data intelligence. it’s answer complexity, cost, inadequacy today’s analytics. way teradata transforms businesses work people live power data throughout world. join us help create era pervasive data intelligence. location_formattedlocationlong: san diego, california us",Senior Deep Learning Data Scientist,Teradata,,c6fcdc60c2d130b0f01eef38fd861cc7,Indeed,United States
2019-08-23,"  ccb fast data science, analytics & insights jp morgan chase & co – ccb cdao   jpmorgan chase & co. (nyse: jpm) leading global financial services firm assets $2.6 trillion operations worldwide. firm leader investment banking, financial services consumers small business, commercial banking, financial transaction processing, asset management. component dow jones industrial average, jpmorgan chase & co. serves millions consumers united states many world's prominent corporate, institutional government clients j.p. morgan chase brands. information jpmorgan chase & co. available http://www.jpmorganchase.com/.   chase consumer & community bank (ccb) serves 61 million households 4 million small businesses broad range financial services, including banking, credit cards, auto finance, payments, mortgages, investment advice.  ccb focused analytics solutions team responsible working across ccb develop execute actionable data science analytical solutions consulting-style environment places premium creative problem solving client interaction. role works strategic, highly visible projects internal clients consumer banking, home lending, card service, business banking, auto finance, merchant services. unique opportunity meaningful impact large scale leading financial services firm. role develop data-centric solutions move bottom line firm.  role unique opportunity experienced practitioner data science analytics. position offers opportunity work cutting edge big data technologies methods (hadoop, spark, hive, impala, python) apply analytical, data science skills strategic skills broad range challenges faced enterprise.  key responsibilities provide thought leadership analytics big data projects best practices, methods tools develop, plan, execute analytical projects individual contributor teams synthesize analytical findings consumption senior business executives become trusted advisor thought leader business data analytical techniques  establish manage relationships clients internal partners deliver rapid scalable solutions unlock value across ccb enhance capabilities existing ccb teams collaborative partnerships invent creative innovative ways answer key business questions leveraging existing data assets creating new ones manage teams data scientists recruit best diverse talent team manage, develop retain talent creating environment open communication fair performance assessment, promotion compensation well provide team resources, support opportunities excel set standards excellence team demonstrating professional expertise, strong work ethic, integrity professional behavior    qualifications  5+ years industry experience data science business analytics roles (e.g., marketing analytics, sales analytics, business insights) bachelor’s degree relevant quantitative field required, advanced degree preferred analytical field (e.g. statistics, economics, applied math, operations research, physics, data science fields) experience leading teams proven track record driving value business; direct people leadership experience desired thought leader data science and/or analytics help internal clients define business problem, create solutions address it, plan execute implementation excellent communicator able convey complex information understandable, compelling, persuasive manner senior executives expert knowledge quantitative methods business advanced data science experience across broad range modern data science analytics tools (e.g., sql, hive, hadoop, spark, python, r) financial services background preferred, required  ","VP, Data Scientist",JP Morgan Chase,,137365608beaec9b4ac5030d84550791,Indeed,United States
2019-08-23," facebook's mission give people power build community bring world closer together. family apps services, we're building different kind company connects billions people around world, gives ways share matters them, helps bring people closer together. whether we're creating new products helping small business expand reach, people facebook builders heart. global teams constantly iterating, solving problems, working together empower people around world build community connect meaningful ways. together, help people build stronger communities — we're getting started. small business group (sbg) team contributes directly facebook's mission helping businesses grow creating jobs. focus connecting every small business world customers facebook, instagram, messenger helping grow solutions like pages, advertising, messaging. succeed help customers grow business create jobs communities. team one two sales channels responsible facebook's multi-billion-dollar advertising business. help 99% advertisers. potential business even larger 70 million active businesses platform. unique opportunity serve one largest communities small businesses world. make one experiences personalized, rely data, insights, powerful platforms. thus, we've built different type sales team. one balances technology people. one hope blaze new territory entire industry. sbg team seeking data science manager passionate using data insights drive business strategy, inform execution, improve efficiency facilitate clients success scale. successful candidate manage group data scientists focusing driving data-informed strategies deliver value clients scale, creating data infrastructure reports measure business top goals kpis, conducting deep-dive analyses inform strategy, facilitating data driven decision-making measurement. ideal candidate passionate leading developing team using data analysis evaluate program performance drive clients success fast-paced, dynamic environment. ideal candidate experience managing data science functions, managing stakeholders, recognizing patterns success (and failure) quickly, working partners sales engineering. success position requires passion leadership, strong analytical skills, ability thrive dynamic, collaborative environment. position reports head data science team located headquarters office menlo park, california.  responsibilities  manage, develop, motivate group data scientists  thought leader go-to expert program goals, strategy, long-term vision  lead conduct deep-dive analyses identify needs priorities business  facilitate data-driven informed decision making prioritization  develop strong cross-functional partnerships across facebook drive team's success  drive outstanding performance team broader sales org   minimum qualifications  ba/bs math, statistics, economics, computer science, physics, quantitative fields  5+ years experience analytics  experience managing analytics team  experience conducting analyses drive business impact  experience sql (oracle, vertica, hive, mysql, etc.)  experience communicating business leaders cross-functional stakeholders  experience statistical analysis stat packages r, matlab, spss, sas, stata, etc.  experience communicating strategy results different audiences  experience managing multiple projects deadlines   preferred qualifications  experience working sales, marketing, customer service  advanced degree  facebook committed providing reasonable accommodations qualified individuals disabilities disabled veterans job application procedures. need assistance accommodation due disability, may contact us accommodations-ext@fb.com. ","Data Scientist Manager, SBG",Facebook,,cf21006bfd9cffc7a7dab934f8f986af,Indeed,United States
2019-08-23," role: data engineer (with experience supporting data science activities) within commercial analytics team emd serono, tasked turn data precise, timely actionable insights aligned business needs. embedded within commercial functions identify business opportunities risks, apply appropriate data manipulation statistical analysis transform complex data actionable insights. resident subject matter expert manipulating large complex datasets, statistical analysis hypothesis testing opportunity lead data-driven solutions, mentor technical non-technical team members. addition, you’ll opportunity collaborate extensively global data science advanced analytics team machine learning, operationalizing data-driven solutions establish best practices cross-functional learning aimed driving u.s. business new heights. key responsibilities:  translate business questions clear solvable data problems aggregate structure data required advanced modelling support team members apply rigorous statistical data analysis techniques broad range syndicated publicly available data sources test hypothesis inform commercial activities extract highly relevant summary statistics complex datasets using data manipulation, fuzzy matching, complex join operations statistical techniques describe evolving market dynamics measure kpis communicate data-driven insights recommendations broad range business partners mentor develop technical team members support leverage advanced analytics techniques visualize data concise, clear delivery highly relevant insights collaborate closely global, in-house data science cloud engineering experts operationalize data-driven solutions are:  masters computer science, engineering, statistics, related field top school outstanding grades proven track record excellence data science engineering find joining, manipulating transforming large datasets simple enjoyable task experience engineering features/predictors/correlators relevant pharmaceutical sales marketing experience ability build reproducible data manipulation software pipelines python, sql non-proprietary language handed data engineers data scientists strong foundations applied mathematics, example, high dimensional statistical modeling, hypothesis testing, time series analysis extensive experience multiple programming languages sql, python, javascript, c++, java never report results thorough validation knowledge aws experience developing cloud solution big plus ability interact senior management field teams matrix organization excellent communication skills imagine fun above! ",Data Scientist/Engineer,EMD,,6bf5a8584ccb18369839ee59b0245c10,Indeed,United States
2019-10-09," quantitative marketing analyst / data science analyst position summary: looking quantitative marketing analyst join data science advanced analytics team. successful candidate strong analytical skills ability manage execute end-to-end analytical projects focused quantifying impact marketing media activities sales. job responsibilities: provide on-going analytical support utilizing marketing mix modeling, forecasting custom analytic projects address wide variety business issues including marketing, media, pricing roi optimization. data collection, validation, model development, translating complex statistical output meaningful insights solutions deck creation model results, implications key recommendations. manage project timelines deliverable schedule share concerns deliverables, timelines, issues manager. act primary day-to-day contact internal stakeholders, analytical partners manage communications requests.  #li-sf1 qualifications & skills: master’s degree statistics, economics, business, applied math required. 2+ years relevant work experience 1 year experience marketing mix modeling. comprehensive understanding statistical techniques media metrics. ability explain complex statistics quick parsimonious way. working knowledge least one statistical software r, sas, spss stata analytical thinker critical problem solver deep business acumen ability connect data business strategy. ability work multiple teams different projects simultaneously fostering connections stakeholders insights.  us mattel leading global children's entertainment company specializes design production quality toys consumer products. create innovative products experiences inspire, entertain develop children play. engage consumers portfolio iconic franchises, including barbie®, hot wheels®, american girl®, fisher-price®, thomas & friends® mega®, well popular brands license partnership global entertainment companies. offerings include film television content, gaming, music live events. operate 40 locations sell products 150 countries collaboration world's leading retail technology companies. since founding 1945, mattel proud trusted partner exploring wonder childhood empowering kids reach full potential. visit us https://jobs.mattel.com/ www.instagram.com/mattelcareers. mattel affirmative action/equal opportunity employer minorities/female/veterans/individuals disabilities/sexual orientation/gender identity",Data Scientist (Marketing Mix Modeling),Mattel,,4b0372391ce9020975e9fac24c0b30ba,Indeed,United States
2019-10-25," position title data scientist  location raleigh, nc  role genworth mortgage insurance looking motivated talented individuals background data analytics work insurance focused analytics problems. dynamic challenging opportunity apply latest tools methods big data data science variety problems.  data scientist part highly analytical team provides business critical intelligence advice decision support. role, collaborate partners operations (underwriting claims), marketing, products customer experience, pricing, risk, functions define problems, identify data, build reports dashboards, establish predictive prescriptive models, deliver optimal solutions across entire range genworth’s line business customers.  data scientist report senior manager data science provides analytical cross-functional support effective use predictive analytics forecasting methods improve operational visibility efficiencies. raleigh-based position support cross-functional well cross-platform (including international) advanced modeling promote best practices sharing genworth.  responsibilities  research current processes proactively identify emerging needs analytic models develop supervised (regression classification) unsupervised (e.g. clustering segmentation) models dashboards (tableau) evolve advance customer behavioral segmentation model, building marketing, sales product predicative models, analyzing results movements segments/clusters providing business insights grow company’s market share revenue design, create, implement advanced analytics forecasting models optimize business processes. provide insights decision making use ml, traditional statistical modeling bi. perform monthly reporting key metrics part advanced business intelligence support functional areas (e.g. tableau dashboards providing automated reports decks) partner enterprise data management organization (edmo) teams evaluation data assets proper use provide mentorship share knowledge functional cross-functional peers become trusted analytical partner functional areas support (marketing, customer solutions, underwriting, loss mitigation, pricing) collaborate development planning analytic projects response business needs develop perform preliminary exploratory analysis datasets associated building advanced ml models. ability work structured unstructured data. determine requirements, evaluate analytical approaches take ownership processes creating predictive models optimize decision making functional areas support communicate document statistical analyses methods logical understandable manner non-analytical business users executive decision makers. ensure accuracy results analytic methods. perform regular validation collaborations analytical models demonstrate strong business acumen understanding mortgage insurance concepts facilitate fulfilling ad-hoc requests timely efficiently  qualifications  bachelor’s degree 4+ years business analytics business support functions business acumen along strong understanding statistical modeling / machine learning (ml) forecasting techniques experience advance analytics. hands-on experience logistic regression, time series, forecasting, optimization, predictive modeling techniques. ml experience knowledge ml platforms, libraries programming 1+ year experience one following statistical / analytic languages python, apache spark (or pyspark), hive, scala, preferably cloud computing environment e.g. aws, databricks, azure, cloudera, hortonworks, google cloud, anaconda etc. 2+ years experience one following: database query management tools (sql, spark, hive / hql etc.) knowledge willingness learn aws environment tools enterprise data migrated hands-on experience working advanced bi tools, dashboard experience visualization automation tools, tableau experience preferred  additional qualifications (preferred)  master’s degree experience legacy analytics software sas willingness learn basics ability perform complex day-to-day etl tasks data gathering, data cleaning, wrangling, coding programming, business analytics requirements gathering, data analysis experience large analysis datasets enterprise scale database systems (e.g. large hadoop, redshift, hive, sql tables etc.)  company genworth financial, inc. leading insurance holding company committed helping families achieve dream home ownership address financial challenges aging leadership positions mortgage insurance long-term care insurance. headquartered richmond, virginia, genworth traces roots back 1871.  genworth mortgage insurance, headquartered raleigh, north carolina, global mortgage insurer major presence united states, canada, australia. origins dating back 1980, genworth mortgage insurance provides primary mortgage guaranty insurance coverage residential mortgage loans, well mortgage pool insurance policies enhance insurance coverage various types mortgage-related securities. mortgage insurance help individuals secure low-down payment loans realize dream home ownership faster – even first time.  know can’t deliver mission unless deliver employees. that’s we’re committed creating work environment fosters inclusion, excellence, improvement connection. know employee contributes unique way we’re dedicated supporting every one help reach full potential. ",Data Scientist,Genworth,,968161a5b323139f074d3b31a34702f1,Indeed,United States
2019-10-22," company overview rsi leading provider retail data science based analytics big data management platform helps top retailers cpg companies manage supply chain marketing initiatives drive sales results. using machine learning, streaming analytics predictive models, go-to cloud based; peta-scale saas data management platform retail industry. join team data scientist join global innovative technology leader strong presence san jose, ca. position summary data scientist part rsi data science research & development team drive participate design implementation ml/ai algorithms working retail supply chain data. needs knowledge statistical modeling, data mining, machine learning concepts, includes understanding business requirements, conducting advanced data analysis, designing algorithms, providing algorithm specifications also corresponding optimization/tuning guidelines. data scientist responsible helping defining performing advanced analyses large varying data sets related retail sales operations support various retail solutions' customer driven solution creation. objective analyses answer important business questions result input parameters and/or new algorithms leveraged highly-sophisticated analytic applications. individual work closely team data scientists, data engineers, software engineers product managers provide solution. data scientist report head data science rsi. essential duties responsibilities  actively contribute major ai work streams including machine learning, deep learning statistical modeling (mainly time series modeling forecasting), initiatives ai including image recognition, nlp, etc. identify, evaluate, propose drive opportunities new use cases well useful insights solving key business issues delivering significant business value. work closely product leadership data scientists provide strategic support product-market fit analysis, competitor analysis, market gap analysis, mvps pivot analysis, a/b tests, product performance indicators, post-release adoption, usage metrics. drive building continuously enhancing data science framework maximizing efficiency model building, optimized performances, well fully covered automation.  qualifications master degree higher statistics, engineering - courses completed machine learning, statistics, predictive algorithms and/or related areas  2+ years solid work experience big data analytics (statistical modeling, machine learning predictive analysis). 1+ years hands-on data science experience working ideally retail and/or cpg supply chain industry. 2+ years working software development, data science & analytics organization; familiarity software engineering processes delivering large scale quality applications. strong experience statistics & analytical modeling, time-series data analysis, forecasting modeling, machine learning algorithms, deep learning approaches frameworks. good experience r and/or python programming, use r/python create analysis programs using linear regression, pattern recognition, machine learning methods. decent sql knowledge skills, write sql queries retrieving data data repositories/databases. data visualization representation skills. nice knowledge big data techniques including hadoop/hive eco-system, distributed data processing, message queues, high performance databases (columnar, sharding, etc.), massive parallel processing micro-batch processing engines apache spark. good communication skills cross-team collaboration skills business needs converted prioritized right data analysis projects. good experience agile development practices.  retail solutions, inc.: retail solutions, inc. (""rsi"") develops delivers comprehensive suite award-winning software-as-a-service (saas) solutions turn retailer ""downstream data"", point-of-sale (pos), supply chain, merchandiser feedback category data, actionable visibility store onto shelf suppliers. rsi, largest fastest-growing company retail execution management field, experience processing customer-specific retailer data company. retailers consumer product goods (cpg) companies trust retail solutions grow sales, reduce out-of-stocks, improve promotion execution effectiveness, maximize retail operation productivity foster collaborative relationships retail industry improve product availability end-consumer. rsi serves 500 cpg companies, including 23 top 25 global consumer goods companies, processes data 175 leading retailers americas europe. retail solutions, inc. headquartered san jose, ca offices providence, ri, bentonville, ar, minneapolis, mn, chicago, il, brentford, uk, munich, germany, pune, india, shanghai, china. rsi equal opportunity employer. learn privacy policy, visit website https://www.retailsolutions.com/privacy-policy/.  azllvrqj1k ",Data Scientist,"Retail Solutions, Inc.",,86d6492ccf8cae49e6790d5f98145d21,Indeed,United States
2019-10-24," job overview:  data scientist experience making data models? experience python, r data visualization? we’re looking analytical, detail-oriented problem-solver join team data scientist i, you’ll work alongside group data scientists data analysts scrutinize interpret system data provide full-fledged insights help customers make better decisions. addition, also opportunity work data scientists analysts build algorithms power product features support business & sales teams. you’re top-notch communicator passion data coding, let’s talk! us:  icims extends work culture unlike east coast-based technology provider. focus hiring candidates display seven core competencies: passion, drive, transparency, adaptability, empathy, kaizen customer commitment. eat, sleep, breathe competencies desire work casual yet results-driven environment embraces innovation, you’re we’re looking for!  icims high-growth software-as-a-service (saas) company that’s routinely voted one best places work new jersey. industry's premier recruitment software provider, delivering technology supports approximately 4,000 contracted customers around globe. committed growth stability, lot opportunities career advancement within organization. come grow us—apply today! responsibilities:  extract actionable insights huge volumes data using data mining, statistics, database techniques  conduct studies, rapid pilots, identify metrics answer questions related advanced models, analysis data science. apply best practices data quality issues, root causes remedies implemented data engineers work directly business teams leaders understand requirements communicate results consistently ensure business conducted integrity times behavior aligns icims policies, procedures, core competencies  qualifications:  minimum 2 years related work/graduate experience experience working big data plus strong written verbal communication skills  ability develop query databases, perform statistical analysis skills create examples, prototypes, demonstrations help management better understand data science work good understanding design architecture principles experience high level statistical software (r, matlab, pandas, sas etc) experience sql  experience apache spark plus previous work experience machine learning plus  education/certifications/licenses required bachelors preferably masters degree statistics another quantitative discipline eeo statement:  icims equal opportunity employer qualified applicants receive consideration employment without regard race, color, religion, sexual orientation, gender identity, national origin, protected veteran status, disability status characteristic protected law.  ",Data Scientist,iCIMS,,e0c7f91f617c85c92720582ef5ce65a4,Indeed,United States
2019-08-23,"  senior data scientist – plymouth, mn job description: formulate apply mathematical modeling analytic methods develop interpret data help optimize business decision making, strategy, processes. oversee optimization projects use advanced analytics techniques like computer vision, machine learning, statistical analysis. explore, connect, mine, analyze internal external data sources. design strategies propose algorithms analyze leverage data existing new sources. develop code models complex projects applying algorithms large structured unstructured datasets. develop predictive data models pattern detection forecasting. develop recommend solutions deliver value various cargill business units functions metrics including operational efficiency, sales effectiveness, sourcing procurement, supply chain optimization. collaborate business stakeholders develop pipeline data science projects align business strategies solve identified business problems. translate complex ambiguous business problems project charters, identifying technical risks project scope. lead cross-disciplinary team data scientists, database specialists, business subject matter experts complete project deliverables time within budget. research industry best practices create new data analytics capabilities improve cargill business decisions. travel required 10% time fulfill job responsibilities needed. qualified applicants apply online.  qualifications required education experience: master’s degree predictive analytics, business analytics, data science, operations research, management information systems, statistics, 3 years experience job offered alternate occupation data scientist, analytics lead, analytics consultant, operations research analyst. required skills: three (3) years experience in: architecting technology stacks employ multiple data science platforms large-scale data analysis; predictive data modeling; advanced analytics methods including regression analysis, clustering, machine learning; statistical software/languages including r python, multiple packages associated languages (including dplyr, cluster, caret, pandas, scikit-learn, nltk); sql.  equal opportunity employer, including disability/vet.  job research development primary location us-mn-wayzata schedule full-time job type standard shift day job ",Senior Data Scientist,Cargill,,3597217852dbb5126237693cfea132c0,Indeed,United States
2019-08-23," ccb fast data science, analytics & insights - associate jp morgan chase & co – ccb cdao   jpmorgan chase & co. (nyse: jpm) leading global financial services firm assets $2.6 trillion operations worldwide. firm leader investment banking, financial services consumers small business, commercial banking, financial transaction processing, asset management. component dow jones industrial average, jpmorgan chase & co. serves millions consumers united states many world's prominent corporate, institutional government clients j.p. morgan chase brands. information jpmorgan chase & co. available www.jpmorganchase.com.   chase consumer & community bank (ccb) serves 61 million households 4 million small businesses broad range financial services, including banking, credit cards, auto finance, payments, mortgages, investment advice.  ccb focused analytics solutions team responsible working across ccb develop execute actionable data science analytical solutions consulting-style environment places premium creative problem solving client interaction. role works strategic, highly visible projects internal clients consumer banking, home lending, card service, business banking, auto finance, merchant services. unique opportunity meaningful impact large scale leading financial services firm. role develop data-centric solutions move bottom line firm.  successful candidate self-starter design, plan execute projects meet specific client needs. position offers opportunity to:  apply strategic, analytical data science skills broad range challenges faced enterprise develop deep domain knowledge various financial services products including credit cards, demand deposit accounts, loans, retail operations deepen market knowledge various industries including retail sales, payments, small businesses, consumer credit, investment vehicles, human behavior, operational efficiency financial technologies gain technical expertise cutting edge big data technologies methods (hadoop, spark, hive, impala, python) grow leadership skills managing clients projects, socializing new ideas across firm  responsibilities  § develop, plan, execute analytical projects individual contributor teams  bring order disparate requirements high tolerance ambiguity, strong problem solving ability, excellent client engagement skills pivot quickly client guidance evolves, always keeping ultimate project objective mind. manage evolving project requirements continuously learning quickly on-the-job establish embrace guidelines ensure consistency high quality presentation materials appearance, tone, style collaborate unit managers, end users, developers, stakeholders integrate data discoveries processes operational capabilities § synthesize analytical findings consumption senior business executives  develop preliminary hypotheses rapidly, focusing important insights meet business need story teller capable delivering practical data insights compelling manner actionable senior leadership articulate analytical findings clear concise deliverables, including presentations, discussions, visualizations § become trusted advisor thought leader business data analytical techniques  establish manage relationships clients internal partners develop deep subject matter expertise various financial operational domains support diverse book work invent creative innovative ways answer key business questions leveraging existing data assets creating new ones demonstrate intellectual curiosity solving difficult business problems drive data science analytics strategies jpmis clients partners including recommendations analytical products, services, protocols, standards qualifications  undergraduate advanced degree analytical field (e.g., computer science, economics, mathematics, statistics, engineering, operations research, physics), data bootcamp certification, industry experience analytical roles (e.g., consulting, modeling, data analysis) general, top-tier talent, demonstrated performance history educational background/accomplishments ability work large medium sized project teams, self-directed contributor proven track record detail orientated, innovative, creative, strategic influencer great interpersonal skills proven ability achieve alignment across range different views interests excellent communicator able convey complex information understandable, compelling, persuasive manner senior executives strong aptitude technical concepts ideas thought leader data science analytics define analytical agenda projects, demonstrates ability frame ambiguous business questions analytical plans (e.g., assessing data needs, sourcing files, preparing data, creating new features, evaluating quality, etc.), executes precision - knowledge modern data mining, quantitative research, data science techniques (e.g., decision trees, regressions, machine learning, string similarity, behavioral analytics, look-a-like models) experience across broad range modern data science analytics tools (e.g., sql, hive, hadoop, spark, python, r) financial services background preferred, required experience top tier analytics consulting firm plus ","Associate, Data Scientist",JP Morgan Chase,,14ee71e696dc8995ef39d2ee02a8213c,Indeed,United States
2019-09-28," company overview h2o.ai open source leader ai mission democratize ai everyone. h2o.ai transforming use ai software category-creating visionary open source machine learning platform, h2o. 18,000 companies use open-source h2o mission-critical use cases finance, insurance, healthcare, retail, telco, sales marketing. h2o driverless ai uses ""ai ai"" order provide easier, faster cost-effective means implementing data science. h2o.ai partners leading technology companies nvidia, ibm, aws, intel, microsoft azure google cloud platform proud growing customer base includes capital one, progressive insurance, comcast, walgreens marketaxess. information learn h2o.ai driving ai transformation, visit www.h2o.ai. job summary:  code proficiently least one language used data scientists and/or data engineers, excite learn more? skilled predictive modeling? view communication skills important technical ones? listen needs peers customers adapt need be? competitive drive best be? finish start? assignments given you?  answer ""yes"" questions, potentially could excellent fit join team customer engineering makers h2o.ai. deliver world-class solution experiences customers drive revenue organization. technical projects work include: training advanced machine learning models scale distributed environments, influencing next generation data science tools data products, pioneering ideas products new areas, machine learning interpretability, automatic machine learning, model management, deployment pipelines, gpu computing. responsibilities duties: customer data scientist, part customer success team working closely sales directors to:  problem solve assess technical problems, determine solutions, work internal engineering customer teams resolve demonstrate ml solutions engaging storytelling technical accuracy architect, design, deliver end end machine learning workflows systems data ingestion model deployment provide best practices guidance customers machine learning workflows systems data ingestion model deployment account-related technical activities relationships translate business use cases requirements technical ones communicate effectively diverse audience, including: engineers, business people, executives. audiences large small, interactions in-person online. drive field feedback back product development hands-on technical activities  qualifications skills  bachelor's degree engineering, computer science, mathematics related field. graduate degree plus. 2+ years' experience performing hands data science machine learning knowledge variety machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) real-world advantages/drawbacks. visualization skills using r, python languages frameworks. knowledge advanced statistical techniques concepts (regression, properties distributions, statistical tests proper usage, etc.) experience applications. 2+ years' experience using statistical computer languages (r, python, etc.) manipulate data draw insights large data sets. 2+ year working data hadoop /or spark ecosystem. desirable: maker mindset, coachable, urge learn/master new technologies.  h2o.ai perks! flexible work hours time off. h2o.ai equal opportunity employer. welcome encourage diversity workplace regardless race, gender, sexual orientation, gender identity, disability veteran status. 1ppi3hq6ww ",Customer Data Scientist (New York),h2o.ai,,baa99cb200fc1f3c4d71147e0d060735,Indeed,United States
2019-10-24,"  master electronics exciting career opportunity data scientist report vice president data science phoenix, az. position involves modeling complex business problems, uncovering insights, identifying growth opportunities using data science, machine learning, artificial intelligence, data mining, visualization, statistical analysis. candidates collaborate cross functional teams external partners discover model operational efficiencies enable master electronics better serve customers. candidates able effectively answer wide variety high business impact questions, presenting key data science quantitative insights concise effective manner variety audiences. candidate must high degree creativity independence, using variety data science algorithms, integrating wide number structured non-structure data sources, significant python software development skills, model simulate effective solutions challenging business issues. spend time:  effectively partner teams build prediction models forecast sales, product demand performance build select correct algorithms model customer behavior, purchases, recommendation systems use predictive analytics, machine learning, artificial intelligence solve complex business problems use descriptive analytics create reports, dashboards, pivots quantify historical performance independently solve analytical problems, effectively communicating results non-technical audiences  we’re excited have:  undergraduate degree accredited university data science, supply chain management, computer science, mathematics/physics, machine learning, operations research, applied business decision making 3+ years professional experience modeling statistical analysis large (3+ terabytes) data sets 3+ years experience working using aws sagemaker, microsoft sql server microsoft power bi track record working large (3+ terabytes) scale databases, data marts, data warehouses proven python 3 experience developing data science models using machine learning ai  would prefer have:  graduate degree accredited university data science, supply chain management, computer science, mathematics/physics, machine learning, operations research, applied business decision making track record leading delivering design execution data science projects experience several following areas: statistics, machine learning, recommendation systems, ai deep python 3 sql scripting skills; functional knowledge aws platforms s3, glue, sagemaker advanced skills python, machine learning, ai, statistical modeling, sql, data warehouses, hadoop extensive python experience using sci-kit, tensorflow, matplotlib, numpy, pandas, seaborn, beautiful soup   master electronics: customer focused driven organization, offer attractive, competitive compensation increase 1st 2nd year employment distribution center benefits including, medical, dental, life, paid time off, 401k match eap program well opportunity grow company. master electronics fast-paced entrepreneurial environment, requires professional, flexible self-starter attitude. headquartered phoenix, az, master electronics leading global authorized distributor electronic components. half century, family-owned company remained focused strong relationships, responsive service added value. master electronics grown serve hundreds thousands customers partnership hundreds world-class suppliers. master electronics, leading global authorized distributor electronic components, committed providing equal employment opportunities applicants employees. company unlawfully discriminate basis race, color, creed, pregnancy, religion, sex, national origin, age, disability, veteran, marital, protected status. company also makes reasonable accommodations disabled employees. finally, master electronics prohibits harassment individual based protected status. policy applies areas employment, including recruitment, hiring, training, promotion, compensation, benefits, transfer, social recreational programs.  ",Data Scientist,"Master Electronics, Inc.",,306c52c600a379fd3890d448efcfec96,Indeed,United States
