,id,skill,category,confidence score
14573,4190728419.0,business,Skill,0.85
14574,4190728419.0,technical,Skill,0.84
14575,4190728419.0,insights,Skill,0.42
14576,4190728419.0,consumer,PersonType,0.8
14577,4190728419.0,business,Skill,0.48
14578,4190728419.0,search technologies,Skill,0.89
14579,4190728419.0,coding,Skill,0.99
14580,4190728419.0,one,Quantity,0.8
14581,4190728419.0,python,Skill,1.0
14582,4190728419.0,ruby,Skill,0.99
14583,4190728419.0,java,Skill,0.99
14584,4190728419.0,redshift,Skill,0.55
14585,4058751567.0,validate,Skill,0.81
14586,4058751567.0,acquisition,Skill,0.99
14587,4058751567.0,users,Skill,0.61
14588,4058751567.0,users,PersonType,0.84
14589,4058751567.0,design experiments,Skill,0.84
14590,4058751567.0,interpret,Skill,0.82
14591,4058751567.0,insights,Skill,0.7
14592,4058751567.0,lead,Skill,1.0
14593,4058751567.0,manage,Skill,1.0
14594,4058751567.0,maintain,Skill,0.95
14595,4058751567.0,experimentation,Skill,0.94
14596,4058751567.0,users,PersonType,0.85
14597,4058751567.0,exploratory analysis,Skill,1.0
14598,4058751567.0,predictive modelling,Skill,1.0
14599,4058751567.0,statistics,Skill,1.0
14600,4058751567.0,hypothesis generation,Skill,0.74
14601,4058751567.0,product decisions,Skill,0.79
14602,4058751567.0,communicate,Skill,0.99
14603,4058751567.0,stakeholders,PersonType,0.68
14604,4058751567.0,senior,Skill,0.64
14605,4058751567.0,senior management,PersonType,0.64
14606,4058751567.0,collaborate,Skill,1.0
14607,4058751567.0,data scientists,PersonType,0.97
14608,4058751567.0,analysts,PersonType,0.97
14609,4058751567.0,ux designers,PersonType,0.9
14610,4058751567.0,product managers,PersonType,0.96
14611,4058751567.0,member,PersonType,0.64
14612,4058751567.0,data,Skill,0.56
14613,4058751567.0,coach,Skill,1.0
14614,4058751567.0,mentor,Skill,1.0
14615,4058751567.0,colleagues,PersonType,0.51
14616,4058751567.0,3,Quantity,0.8
14617,4058751567.0,5 years,DateTime,0.8
14618,4058751567.0,analytical function,Skill,0.91
14619,4058751567.0,product,Skill,0.57
14620,4058751567.0,marketing,Skill,0.99
14621,4058751567.0,m.sc,Organization,0.9
14622,4058751567.0,ph,Product,0.59
14623,4058751567.0,d,Product,0.69
14624,4058751567.0,degree,Quantity,0.8
14625,4058751567.0,economics,Skill,1.0
14626,4058751567.0,physics,Skill,1.0
14627,4058751567.0,computer science,Skill,0.99
14628,4058751567.0,statistics,Skill,0.99
14629,4058751567.0,marketing sciences,Skill,0.92
14630,4058751567.0,a/b,Skill,0.96
14631,4058751567.0,testing,Skill,0.59
14632,4058751567.0,statistical methods,Skill,1.0
14633,4058751567.0,statistical models,Skill,1.0
14634,4058751567.0,ml,Skill,1.0
14635,4058751567.0,ml,Quantity,0.8
14636,4058751567.0,data exploration,Skill,1.0
14637,4058751567.0,predictive analysis,Skill,1.0
14638,4058751567.0,causal inference,Skill,1.0
14639,4058751567.0,large,Skill,0.65
14640,4058751567.0,data,Skill,0.6
14641,4058751567.0,hadoop,Product,0.42
14642,4058751567.0,presto,Product,0.39
14643,4058751567.0,spark,Organization,0.64
14644,4058751567.0,r,Skill,0.99
14645,4058751567.0,python,Skill,1.0
14646,4058751567.0,coaching,Skill,1.0
14647,4058751567.0,teaching,Skill,0.87
14648,4058751567.0,english,Skill,1.0
14649,4058751567.0,creativity,Skill,0.98
14650,4058751567.0,initiative,Skill,0.95
14651,4179907651.0,computer science,Skill,1.0
14652,4179907651.0,bioinformatic,Skill,1.0
14653,4179907651.0,data science,Skill,1.0
14654,4179907651.0,msc,PersonType,0.72
14655,4179907651.0,3 years,DateTime,0.8
14656,4179907651.0,bsc,PersonType,0.61
14657,4179907651.0,6 years,DateTime,0.8
14658,4179907651.0,2 years,DateTime,0.8
14659,4179907651.0,deploying,Skill,0.8
14660,4179907651.0,maintaining,Skill,0.69
14661,4179907651.0,version control systems,Skill,0.73
14662,4179907651.0,scripting languages,Skill,0.58
14663,4179907651.0,python,Skill,0.98
14664,4179907651.0,scripting,Skill,0.42
14665,4179907651.0,software research,Skill,0.99
14666,4179907651.0,design,Skill,0.99
14667,4179907651.0,development,Skill,0.97
14668,4179907651.0,programming,Skill,0.99
14669,4179907651.0,implementing,Skill,0.59
14670,4179907651.0,continuous integration,Skill,0.77
14671,4179907651.0,delivery,Skill,0.95
14672,4179907651.0,deployment pipelines,Skill,0.96
14673,4179907651.0,open source technologies,Skill,0.86
14674,4179907651.0,cloud services,Skill,0.97
14675,4179907651.0,candidate,PersonType,0.69
14676,4179907651.0,motivated,Skill,0.8
14677,4179907651.0,creative,Skill,0.97
14678,4179907651.0,collaborative,Skill,1.0
14679,4179907651.0,interpersonal,Skill,0.62
14680,4179907651.0,communication,Skill,0.55
14681,4179907651.0,attention to detail,Skill,0.98
14682,4179907651.0,work independently,Skill,1.0
14683,4179907651.0,develop,Skill,0.6
14684,4179907651.0,management,Skill,0.92
14685,4179907651.0,training,Skill,0.91
14686,4179907651.0,garda,Organization,0.49
14687,4179907651.0,vetting,Event,0.52
14688,4179907651.0,police,PersonType,0.31
14689,4179907651.0,may,DateTime,0.8
14690,4179907651.0,selection,Event,0.53
14691,4179907651.0,validate requirements,Skill,0.96
14692,4179907651.0,deploy,Skill,0.94
14693,4179907651.0,troubleshoot deployments,Skill,0.79
14694,4179907651.0,code,Skill,0.98
14695,4179907651.0,technologies,Skill,0.99
14696,4179907651.0,secure,Skill,0.61
14697,4179907651.0,data,Skill,0.78
14698,4179907651.0,proactive monitoring,Skill,0.65
14699,4179907651.0,alerting,Skill,0.95
14700,4179907651.0,documenting sops,Skill,0.81
14701,4179907651.0,knowledge transfer,Skill,0.97
14702,4179907651.0,one,Quantity,0.8
14703,4179907651.0,development,Skill,0.74
14704,4179907651.0,java,Skill,1.0
14705,4179907651.0,perl,Skill,1.0
14706,4179907651.0,php,Quantity,0.8
14707,4179907651.0,python,Skill,1.0
14708,4179907651.0,container technologies,Skill,0.99
14709,4179907651.0,code management,Skill,0.99
14710,4179907651.0,github,Product,0.43
14711,4179907651.0,gitlab,Product,0.55
14712,4179907651.0,linux,Product,0.89
14713,4179907651.0,windows,Product,0.85
14714,4179907651.0,biostatistical,Skill,0.92
14715,4179907651.0,integrative analysis,Skill,0.87
14716,4179907651.0,datasets,Skill,0.77
14717,4179907651.0,microbiome,Skill,0.85
14718,4179907651.0,metabolomic,Skill,0.74
14719,4179907651.0,metadata,Skill,0.58
14720,4179907651.0,presentations,Skill,0.98
14721,4179907651.0,research,Skill,0.61
14722,4179907651.0,data,Skill,0.78
14723,4179907651.0,liaise,Skill,0.88
14724,4179907651.0,research,Skill,0.88
14725,4179907651.0,staff,PersonType,0.61
14726,4179907651.0,data,Skill,0.82
14727,4179907651.0,research,Skill,0.87
14728,4179907651.0,maintain,Skill,0.91
14729,4179907651.0,data,Skill,0.87
14730,4179907651.0,training,Skill,0.94
14731,4179907651.0,professional development,Skill,0.99
14732,4179907651.0,research,Skill,0.91
14733,4179907651.0,directors,PersonType,0.99
14734,4179907651.0,site manager,PersonType,0.88
14735,4179907651.0,training,Skill,0.97
14736,4179907651.0,develop,Skill,0.83
14737,4137840498.0,marketing,Skill,0.93
14738,4137840498.0,customer,PersonType,0.78
14739,4137840498.0,technology,Skill,0.8
14740,4137840498.0,machine learning,Skill,0.73
14741,4137840498.0,algorithms,Skill,0.66
14742,4137840498.0,100m,Quantity,0.8
14743,4137840498.0,annual,DateTime,0.8
14744,4137840498.0,marketing,Skill,0.72
14745,4137840498.0,deep learning,Skill,0.92
14746,4137840498.0,image mining,Skill,0.92
14747,4137840498.0,1000,Quantity,0.8
14748,4137840498.0,zalando,Organization,0.54
14749,4137840498.0,100,Quantity,0.8
14750,4137840498.0,zalando,Organization,0.53
14751,4137840498.0,google,Organization,0.81
14752,4137840498.0,facebook,Organization,0.62
14753,4137840498.0,facebook.m.sc,URL,0.8
14754,4137840498.0,statistics,Skill,0.97
14755,4137840498.0,computer science,Skill,0.98
14756,4137840498.0,mathematics,Skill,1.0
14757,4137840498.0,statistical,Skill,0.8
14758,4137840498.0,machine learning,Skill,0.97
14759,4137840498.0,machine learning,Skill,0.66
14760,4137840498.0,production,Skill,0.73
14761,4137840498.0,python,Skill,0.5
14762,4137840498.0,querying,Skill,0.99
14763,4137840498.0,analysis,Skill,0.98
14764,4137840498.0,clustering,Skill,0.71
14765,4137840498.0,data,Skill,0.73
14766,4137840498.0,monitoring,Skill,0.69
14767,4137840498.0,data quality assurance,Skill,0.64
14768,4137840498.0,open source,Skill,0.85
14769,4137840498.0,nights,DateTime,0.8
14770,4137840498.0,70,Quantity,0.8
14771,4137840498.0,technical,Skill,0.55
14772,4137840498.0,employee,PersonType,0.9
14773,4137840498.0,40%,Quantity,0.8
14774,4137840498.0,zalando,Organization,0.48
14775,4137840498.0,offices,Location,0.56
14776,4137840498.0,beverages,Product,0.73
14777,4137840498.0,fruits,Product,0.69
14778,4137840498.0,onboarding,Skill,0.69
14779,4137840498.0,mentoring,Skill,0.9
14780,4137840498.0,personal development,Skill,0.71
14781,4137840498.0,experts,PersonType,0.76
14782,4137840498.0,internationals,PersonType,0.61
14783,4137840498.0,parent,PersonType,0.57
14784,4137840498.0,rooms,Location,0.36
14785,4137200066.0,singapore,Location,0.99
14786,4101143555.0,research,Skill,1.0
14787,4101143555.0,technologies,Skill,0.99
14788,4101143555.0,implementations,Skill,0.91
14789,4101143555.0,business,Skill,0.94
14790,4101143555.0,software systems,Skill,0.62
14791,4101143555.0,design,Skill,0.81
14792,4101143555.0,system,Skill,0.56
14793,4101143555.0,members,PersonType,0.68
14794,4101143555.0,engineering,Skill,0.83
14795,4101143555.0,customers,PersonType,0.91
14796,4101143555.0,machine learning,Skill,1.0
14797,4101143555.0,algorithms,Skill,1.0
14798,4101143555.0,degree,Quantity,0.8
14799,4101143555.0,software engineering,Skill,0.99
14800,4101143555.0,industrial,Skill,0.94
14801,4101143555.0,python,Skill,0.98
14802,4101143555.0,machine learning,Skill,1.0
14803,4101143555.0,data science,Skill,0.94
14804,4101143555.0,numpy,Skill,0.53
14805,4101143555.0,computer science,Skill,1.0
14806,4101143555.0,maths,Skill,1.0
14807,4101143555.0,physics,Skill,1.0
14808,4101143555.0,verbal,Skill,0.53
14809,4101143555.0,written,Skill,0.8
14810,4101143555.0,data processing technologies,Skill,0.76
14811,4101143555.0,colleagues,PersonType,0.93
14812,4101143555.0,financial crime,Skill,0.97
14813,4101143555.0,cyber-security,Skill,0.99
14814,4101143555.0,25 days,DateTime,0.8
14815,4101143555.0,annual,DateTime,0.8
14816,4101143555.0,employee,PersonType,0.91
14817,4101143555.0,programme.company,Organization,0.9
14818,4101143555.0,macbook,Organization,0.43
14819,4101143555.0,offices,Location,0.58
14820,4101143555.0,cheltenham,Location,0.9
14821,4101143555.0,london,Location,0.78
14822,4101143555.0,hammersmith,Location,0.2
14823,4101143555.0,bristol,Location,0.53
14824,4101143555.0,home,Location,0.54
14825,4101143555.0,daily,DateTime,0.8
14826,4101143555.0,fruit,Product,0.8
14827,4101143555.0,snacks,Product,0.55
14828,4101143555.0,office,Location,0.83
14829,4179783753.0,ml,Skill,0.98
14830,4179783753.0,ml,Quantity,0.8
14831,4179783753.0,ai technologies,Skill,0.89
14832,4179783753.0,ml,Quantity,0.8
14833,4179783753.0,advertising,Skill,0.81
14834,4179783753.0,technical analysis,Skill,0.93
14835,4179783753.0,ericsson organization,Organization,0.85
14836,4179783753.0,customers,PersonType,0.54
14837,4179783753.0,business,Skill,0.79
14838,4179783753.0,iterative development,Skill,1.0
14839,4179783753.0,ml,Quantity,0.8
14840,4179783753.0,petabytes,Quantity,0.8
14841,4179783753.0,4g,Quantity,0.8
14842,4179783753.0,5g,Quantity,0.8
14843,4179783753.0,exogenous data,Skill,0.88
14844,4179783753.0,predictive models,Skill,0.6
14845,4179783753.0,recommendation engines,Skill,0.73
14846,4179783753.0,anomaly detection systems,Skill,0.96
14847,4179783753.0,statistical model,Skill,1.0
14848,4179783753.0,deep learning,Skill,1.0
14849,4179783753.0,reinforcement learning,Skill,0.93
14850,4179783753.0,machine learning,Skill,0.95
14851,4179783753.0,data sources,Skill,0.94
14852,4179783753.0,data architects,PersonType,0.95
14853,4179783753.0,data models,Skill,1.0
14854,4179783753.0,collaborate,Skill,1.0
14855,4179783753.0,product development,Skill,0.6
14856,4179783753.0,ericsson,Organization,0.88
14857,4179783753.0,machine learning,Skill,0.93
14858,4179783753.0,ericsson,Organization,0.91
14859,4179783753.0,source code,Skill,0.96
14860,4179783753.0,workflows,Skill,0.97
14861,4179783753.0,technologies,Skill,0.86
14862,4179783753.0,champion,Skill,0.93
14863,4179783753.0,ericsson,Organization,0.83
14864,4179783753.0,ericsson,Organization,0.81
14865,4179783753.0,customer serving,Skill,0.96
14866,4179783753.0,develop,Skill,0.96
14867,4179783753.0,concepts,Skill,0.95
14868,4179783753.0,methodologies,Skill,0.99
14869,4179783753.0,technology,Skill,0.96
14870,4179783753.0,leaders,PersonType,0.52
14871,4179783753.0,open source,Skill,0.98
14872,4179783753.0,technology,Skill,0.49
14873,4179783753.0,machine learning,Skill,1.0
14874,4179783753.0,linear,Skill,0.94
14875,4179783753.0,logistic regression,Skill,0.9
14876,4179783753.0,bagging,Skill,0.99
14877,4179783753.0,bayesian model,Skill,1.0
14878,4179783753.0,neural networks,Skill,0.95
14879,4179783753.0,random,Skill,0.86
14880,4179783753.0,forest,Skill,0.79
14881,4179783753.0,gradient boosting,Skill,0.95
14882,4179783753.0,hyperparameter optimization,Skill,0.96
14883,4179783753.0,open source,Skill,0.82
14884,4179783753.0,machine learning,Skill,0.95
14885,4179783753.0,ml,Quantity,0.8
14886,4179783753.0,data wrangling,Skill,0.88
14887,4179783753.0,data munging,Skill,0.83
14888,4179783753.0,data technologies,Skill,0.54
14889,4179783753.0,analytical,Skill,0.77
14890,4179783753.0,programming,Skill,0.98
14891,4179783753.0,languages,Skill,0.76
14892,4179783753.0,c++,Skill,1.0
14893,4179783753.0,scala,Skill,1.0
14894,4179783753.0,java,Skill,1.0
14895,4179783753.0,r,Skill,1.0
14896,4179783753.0,python,Skill,1.0
14897,4179783753.0,c++,Skill,1.0
14898,4179783753.0,computer science,Skill,0.99
14899,4179783753.0,machine learning,Skill,0.99
14900,4179783753.0,computer engineering,Skill,0.96
14901,4179783753.0,mathematics,Skill,0.99
14902,4179783753.0,physics,Skill,0.98
14903,4179783753.0,applied mathematics,Skill,0.97
14904,4179783753.0,statistics,Skill,1.0
14905,4179783753.0,5 years,DateTime,0.8
14906,4179783753.0,research,Skill,0.77
14907,4179783753.0,data science,Skill,0.92
14908,4179783753.0,data visualization,Skill,0.91
14909,4179783753.0,dashboard creation,Skill,0.58
14910,4179783753.0,domain,Skill,0.71
14911,4179783753.0,knowledge,Skill,0.51
14912,4179783753.0,telecommunication,Skill,0.99
14913,4179783753.0,writing,Skill,0.92
14914,4179783753.0,presenting,Skill,0.91
14915,4179783753.0,technical blogs,Skill,0.91
14916,4179783753.0,collaborative,Skill,0.89
14917,4179783753.0,business,Skill,0.82
14918,4179783753.0,customers,PersonType,0.64
14919,4179783753.0,technology,Skill,0.94
14920,4152491595.0,machine learning,Skill,1.0
14921,4152491595.0,security,Skill,0.95
14922,4152491595.0,human-to-human communications,Skill,0.86
14923,4152491595.0,brainstorm,Skill,0.71
14924,4152491595.0,jupyter notebooks,Product,0.75
14925,4152491595.0,notebooks.be,Organization,0.9
14926,4152491595.0,research,Skill,0.93
14927,4152491595.0,on.be,Organization,0.9
14928,4152491595.0,production,Skill,0.97
14929,4152491595.0,backend engineering,Skill,0.82
14930,4152491595.0,deploy,Skill,0.8
14931,4152491595.0,monitor,Skill,0.98
14932,4152491595.0,iterate,Skill,1.0
14933,4152491595.0,technologies,Skill,0.75
14934,4152491595.0,production,Skill,0.76
14935,4152491595.0,tessians,PersonType,0.95
14936,4152491595.0,full week,DateTime,0.8
14937,4152491595.0,a year,DateTime,0.8
14938,4152491595.0,25 days,DateTime,0.8
14939,4152491595.0,development,Skill,0.6
14940,4152491595.0,support,Skill,0.55
14941,4152491595.0,kit,Product,0.69
14942,4152491595.0,tessian anc headphones,Product,0.72
14943,4152491595.0,snacks,Product,0.82
14944,4152491595.0,drinks,Product,0.89
14945,4152491595.0,coffee machine,Product,0.96
14946,4152491595.0,on fridays,DateTime,0.8
14947,4152491595.0,hummus,Product,0.56
14948,4152491595.0,dinner,Product,0.39
14949,4152491595.0,on fridays,DateTime,0.8
14950,4152491595.0,5,DateTime,0.8
14951,4152491595.0,drinks,Product,0.56
14952,4152491595.0,monthly,DateTime,0.8
14953,4152491595.0,every quarter,DateTime,0.8
14954,4152491595.0,ping-pong tournaments,Event,0.87
14955,4152491595.0,-pong,Skill,0.77
14956,4160153734.0,scalable solutions,Skill,0.67
14957,4160153734.0,customers,PersonType,0.84
14958,4160153734.0,workshops,Event,0.35
14959,4160153734.0,experts,PersonType,0.77
14960,4160153734.0,data,Skill,0.66
14961,4160153734.0,data cleansing,Skill,0.99
14962,4160153734.0,data analysis,Skill,0.73
14963,4160153734.0,deploy,Skill,0.58
14964,4160153734.0,model hosting,Skill,0.73
14965,4160153734.0,power transformers,Product,0.54
14966,4160153734.0,master,PersonType,0.85
14967,4160153734.0,science,Skill,0.88
14968,4160153734.0,8,Quantity,0.8
14969,4160153734.0,5,Quantity,0.8
14970,4160153734.0,power,Product,0.57
14971,4160153734.0,modelling,Skill,0.86
14972,4160153734.0,programming language,Skill,0.98
14973,4160153734.0,python,Skill,0.92
14974,4160153734.0,travel.an,Organization,0.9
14975,4160153734.0,influence,Skill,0.81
14976,4160153734.0,knowledge.an,Organization,0.9
14977,4160153734.0,drinks,Product,0.69
14978,4160153734.0,gym,Location,0.88
14979,4160153734.0,soccer,Skill,0.69
14980,4160153734.0,soccer practice,Event,0.55
14981,4160153734.0,every friday,DateTime,0.8
14982,4137199552.0,learning,Skill,0.65
14983,4137199552.0,computer science,Skill,0.97
14984,4137199552.0,engineering,Skill,0.99
14985,4137199552.0,science,Skill,0.98
14986,4137199552.0,mathematics,Skill,0.99
14987,4137199552.0,statistics,Skill,0.99
14988,4137199552.0,psychology,Skill,0.99
14989,4137199552.0,economics,Skill,1.0
14990,4137199552.0,linguistics,Skill,0.98
14991,4137199552.0,software development,Skill,0.92
14992,4137199552.0,scipy stack,Skill,0.97
14993,4137199552.0,keras,Skill,0.83
14994,4137199552.0,web applications,Skill,0.89
14995,4137199552.0,cloud services,Skill,0.98
14996,4137199552.0,curious,Skill,0.74
14997,4137199552.0,analytical,Skill,0.98
14998,4137199552.0,team player,PersonType,0.61
14999,4137199552.0,data,Skill,0.9
15000,4137199552.0,analyse,Skill,0.65
15001,4137199552.0,players,PersonType,0.7
15002,4137199552.0,logistics,Skill,0.81
15003,4137199552.0,analytics,Skill,0.89
15004,4137199552.0,asset owners,PersonType,0.46
15005,4137199552.0,investments,Skill,0.71
15006,4137199552.0,data scientist,PersonType,0.97
15007,4137199552.0,business,Skill,0.81
15008,4137199552.0,data collection,Skill,0.73
15009,4137199552.0,data requirements,Skill,0.82
15010,4137199552.0,data visualisations,Skill,0.99
15011,4137199552.0,analysis,Skill,0.99
15012,4137199552.0,insights,Skill,0.99
15013,4137199552.0,data visualisation,Skill,1.0
15014,4137199552.0,data stories,Skill,0.99
15015,4137199552.0,data,Skill,0.96
15016,4137199552.0,insights,Skill,0.89
15017,4137199552.0,3 months,DateTime,0.8
15018,4137199552.0,singapore,Location,0.99
15019,4207725297.0,jobscore,Organization,0.84
15020,4207725297.0,"1,000",Quantity,0.8
15021,4207725297.0,employers,PersonType,0.9
15022,4207725297.0,jobscore,Organization,0.73
15023,4207725297.0,manage,Skill,0.71
15024,4207725297.0,1m,DateTime,0.8
15025,4207725297.0,jobscore,Organization,0.92
15026,4207725297.0,"san francisco, ca",Location,0.79
15027,4207725297.0,sports,PersonType,0.62
15028,4207725297.0,fans,PersonType,0.5
15029,4207725297.0,customers,PersonType,0.99
15030,4207725297.0,jobscore,Organization,0.91
15031,4207725297.0,100%,Quantity,0.8
15032,4207725297.0,data science,Skill,1.0
15033,4207725297.0,data,Skill,0.73
15034,4207725297.0,decision making,Skill,0.97
15035,4207725297.0,author,PersonType,0.95
15036,4207725297.0,measure,Skill,0.7
15037,4207725297.0,user experiences,Skill,0.98
15038,4207725297.0,meek,PersonType,0.9
15039,4207725297.0,iterating,Skill,0.98
15040,4207725297.0,"san francisco, ca.",Location,0.76
15041,4207725297.0,brazilian,PersonType,0.8
15042,4207725297.0,coach,Skill,1.0
15043,4207725297.0,mentor,Skill,1.0
15044,4207725297.0,members,PersonType,0.7
15045,4207725297.0,tactical execution,Skill,0.79
15046,4207725297.0,develop,Skill,0.96
15047,4207725297.0,theories,Skill,0.51
15048,4207725297.0,sales,Skill,0.96
15049,4207725297.0,marketing,Skill,0.96
15050,4207725297.0,product,Skill,0.68
15051,4207725297.0,finance,Skill,0.97
15052,4207725297.0,operations,Skill,0.97
15053,4207725297.0,customer success,Skill,0.87
15054,4207725297.0,customer,PersonType,0.64
15055,4207725297.0,data models,Skill,1.0
15056,4207725297.0,analytical frameworks,Skill,1.0
15057,4207725297.0,negotiate,Skill,0.97
15058,4207725297.0,employees,PersonType,1.0
15059,4207725297.0,design,Skill,0.79
15060,4207725297.0,design,Event,0.48
15061,4207725297.0,analyze data,Skill,0.98
15062,4207725297.0,algorithms,Skill,0.65
15063,4207725297.0,identify,Skill,0.79
15064,4207725297.0,4,Quantity,0.8
15065,4207725297.0,data science,Skill,0.99
15066,4207725297.0,leadership,Skill,0.95
15067,4207725297.0,product managers,PersonType,0.95
15068,4207725297.0,analysts,PersonType,0.98
15069,4207725297.0,software engineers,PersonType,0.92
15070,4207725297.0,continuous,Skill,0.77
15071,4207725297.0,experimentation cycle,Skill,0.87
15072,4207725297.0,computer science,Skill,1.0
15073,4207725297.0,coding,Skill,1.0
15074,4207725297.0,human resources,Skill,0.99
15075,4207725297.0,recruiting,Skill,0.99
15076,4207725297.0,staffing,Skill,1.0
15077,4207725297.0,data stack,Skill,0.71
15078,4207725297.0,machine learning,Skill,0.85
15079,4207725297.0,notebook,Product,0.62
15080,4207725297.0,extracting insights,Skill,0.56
15081,4207725297.0,data,Skill,0.62
15082,4207725297.0,data visualization,Skill,0.68
15083,4207725297.0,bayesian probability,Skill,0.97
15084,4207725297.0,inference,Skill,0.87
15085,4207725297.0,neural networks,Skill,0.98
15086,4207725297.0,artificial intelligence,Skill,0.99
15087,4207725297.0,statistical analysis,Skill,1.0
15088,4207725297.0,natural language processing,Skill,0.99
15089,4208835490.0,singapore,Location,0.59
15090,4208835490.0,computer science,Skill,0.99
15091,4208835490.0,machine learning,Skill,0.99
15092,4208835490.0,applied statistics,Skill,0.97
15093,4208835490.0,mathematics,Skill,0.99
15094,4208835490.0,statistical modelling,Skill,0.95
15095,4208835490.0,machine learning,Skill,0.71
15096,4208835490.0,programming,Skill,0.95
15097,4208835490.0,two,Quantity,0.8
15098,4208835490.0,languages,Skill,0.69
15099,4208835490.0,r,Skill,0.98
15100,4208835490.0,python,Skill,0.99
15101,4208835490.0,scala,Skill,0.99
15102,4208835490.0,data science,Skill,0.93
15103,4208835490.0,business,Skill,0.8
15104,4208835490.0,analytical,Skill,0.58
15105,4208835490.0,presentation,Skill,0.56
15106,4208835490.0,communication,Skill,0.72
15107,4208835490.0,fields.work,Organization,0.9
15108,4208835490.0,data sets,Skill,0.87
15109,4208835490.0,data science,Skill,0.69
15110,4208835490.0,clients,PersonType,0.84
15111,4208835490.0,science,Skill,0.56
15112,4208835490.0,toolbox.work,Organization,0.9
15113,4208835490.0,specialists,PersonType,0.68
15114,4208835490.0,machine learning,Skill,0.92
15115,4208835490.0,engineering,Skill,0.99
15116,4208835490.0,design,Skill,0.91
15117,4208835490.0,meetings,Event,0.63
15118,4208835490.0,conferences,Event,0.85
15119,4208835490.0,conferences,Event,0.6
15120,4208835490.0,nips,Organization,0.51
15121,4208835490.0,icml,Organization,0.52
15122,4208835490.0,one,Quantity,0.8
15123,4208835490.0,data science,Skill,0.8
15124,4208835490.0,learn,Skill,0.94
15125,4208835490.0,co-workers,PersonType,0.98
15126,4208835490.0,one,Quantity,0.8
15127,4208835490.0,data science,Skill,0.87
15128,4208835490.0,london,Location,0.93
15129,4208835490.0,data scientists,PersonType,0.81
15130,4208835490.0,data science,Skill,0.87
15131,4208835490.0,machine learning,Skill,0.99
15132,4208835490.0,engineering,Skill,0.79
15133,4208835490.0,situations.be,Organization,0.9
15134,4208835490.0,modelling,Skill,0.98
15135,4208835490.0,data engineering,Skill,0.59
15136,4208835490.0,wrangling,Skill,0.99
15137,4208835490.0,clean-up,Skill,0.95
15138,4208835490.0,transformation,Skill,0.95
15139,4208835490.0,data,Skill,0.9
15140,4208835490.0,software development,Skill,0.9
15141,4208835490.0,machine learning,Skill,0.85
15142,4208835490.0,machine,Skill,0.51
15143,4208835490.0,optimise,Skill,0.61
15144,4208835490.0,code,Skill,0.77
15145,4208835490.0,model development,Skill,0.97
15146,4208835490.0,scale,Skill,0.51
15147,4208835490.0,it.work,Organization,0.9
15148,4208835490.0,visual design,Skill,0.86
15149,4208835490.0,technologies,Skill,0.57
15150,4208835490.0,problem-solving,Skill,0.93
15151,4208835490.0,leadership,Skill,0.94
15152,4208835490.0,teamwork,Organization,0.49
15153,4208835490.0,healthcare,Skill,0.65
15154,4208835490.0,healthcare efficiency,Organization,0.5
15155,4208835490.0,product development,Skill,0.96
15156,4161325309.0,bachelors,PersonType,0.92
15157,4161325309.0,computer science,Skill,0.98
15158,4161325309.0,engineering,Skill,0.99
15159,4161325309.0,statistics,Skill,0.95
15160,4161325309.0,problem-solving,Skill,0.98
15161,4161325309.0,analytical skills,Skill,0.68
15162,4161325309.0,6,Quantity,0.8
15163,4161325309.0,data warehousing,Skill,0.98
15164,4161325309.0,relational databases,Skill,0.99
15165,4161325309.0,data modeling,Skill,0.98
15166,4161325309.0,data structures,Skill,0.96
15167,4161325309.0,architecture,Skill,0.94
15168,4161325309.0,etl development,Skill,0.66
15169,4161325309.0,business intelligence,Skill,0.78
15170,4161325309.0,technology,Skill,0.86
15171,4161325309.0,analytics,Skill,0.89
15172,4161325309.0,business analysis,Skill,0.88
15173,4161325309.0,consumer analytics,Skill,0.68
15174,4161325309.0,reporting,Skill,0.8
15175,4161325309.0,big data technologies,Skill,0.73
15176,4161325309.0,hadoop,Organization,0.69
15177,4161325309.0,hive,Organization,0.51
15178,4161325309.0,hbase,Organization,0.61
15179,4161325309.0,spark,Organization,0.53
15180,4161325309.0,distributed systems,Skill,0.73
15181,4161325309.0,computing,Skill,0.81
15182,4161325309.0,data storage,Skill,0.73
15183,4161325309.0,business,Skill,0.62
15184,4161325309.0,data,Skill,0.62
15185,4161325309.0,analytical,Skill,0.9
15186,4161325309.0,quantitative,Skill,0.74
15187,4161325309.0,business,Skill,0.74
15188,4161325309.0,data,Skill,0.95
15189,4161325309.0,up,Skill,0.54
15190,4161325309.0,business cases,Skill,0.7
15191,4161325309.0,root cause analyses,Skill,0.92
15192,4161325309.0,manage,Skill,0.68
15193,4161325309.0,work independently,Skill,0.88
15194,4161325309.0,data,Skill,0.51
15195,4161325309.0,communicate,Skill,0.6
15196,4161325309.0,creative,Skill,0.5
15197,4161325309.0,business,Skill,0.72
15198,4161325309.0,technical,Skill,0.61
15199,4161325309.0,business,Skill,0.78
15200,4161325309.0,product,Skill,0.7
15201,4161325309.0,engineering,Skill,0.85
15202,4161325309.0,sources,Skill,0.68
15203,4161325309.0,data,Skill,0.85
15204,4161325309.0,business,Skill,0.82
15205,4161325309.0,data pipelines,Skill,0.77
15206,4161325309.0,datasets,Skill,0.38
